movieId,title,genres,overview
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,"El hijo de un hombre viudo decide enviar una carta a un programa de radio, en la que solicita una esposa para su padre y una nueva madre para él."
540,Sliver (1993),Thriller,
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Rick Deckard deambula por la jungla de acero y microchips de la ciudad de Los Angeles del siglo XXI. Su misión: buscar androides genéticos criminales. Su orden: matarlos. Su delito: querer ser humanos.
542,Son in Law (1993),Comedy|Drama|Romance,
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,
544,Striking Distance (1993),Action|Crime,
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,
547,Surviving the Game (1994),Action|Adventure|Thriller,
548,Terminal Velocity (1994),Action|Mystery|Thriller,
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,
550,Threesome (1994),Comedy|Romance,
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,
553,Tombstone (1993),Action|Drama|Western,
555,True Romance (1993),Crime|Thriller,
556,"War Room, The (1993)",Documentary,
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,
562,Welcome to the Dollhouse (1995),Comedy|Drama,
563,Germinal (1993),Drama|Romance,
564,Chasers (1994),Comedy,
567,Kika (1993),Comedy|Drama,
568,Bhaji on the Beach (1993),Comedy|Drama,
569,Little Big League (1994),Comedy|Drama,
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,
574,Spanking the Monkey (1994),Comedy|Drama,
575,"Little Rascals, The (1994)",Children|Comedy,
577,Andre (1994),Adventure|Children|Drama,
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,
580,Princess Caraboo (1994),Drama,
581,"Celluloid Closet, The (1995)",Documentary,
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,
585,"Brady Bunch Movie, The (1995)",Comedy,
586,Home Alone (1990),Children|Comedy,
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Un niño de la calle de buen corazón y un Gran Visir hambriento de poder compiten por una lámpara mágica que tiene el poder de hacer realidad sus deseos más profundos.
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,"Sarah Connor, la madre soltera del rebelde John Connor, está ingresada en un psiquiátrico. Algunos años antes, un viajero del tiempo le había revelado que su hijo sería el salvador de la humanidad en un futuro dominado por las máquinas. Se convirtió entonces en una especie de guerrera y educó a su hijo John en tácticas de supervivencia. Esta es la razón por la que está recluida en un manicomio. Cuando un nuevo androide mejorado, un T-1000, llega del futuro para asesinar a John, un viejo modelo T-800 será enviado para protegerle."
590,Dances with Wolves (1990),Adventure|Drama|Western,
592,Batman (1989),Action|Crime|Thriller,
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,"La joven Bella se encuentra prisionera en un castillo encantado, gobernado por una bestia. A medida que pasa el tiempo, descubre la verdadera naturaleza amable de la bestia y se desarrolla un amor improbable entre ellos, desafiando los prejuicios y las apariencias externas."
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,"Cuando el amoroso Geppetto crea un títere de madera, su deseo se cumple cuando el títere cobra vida y se convierte en un niño de madera. Con su fiel amigo y conciencia, Pepe Grillo, a su lado, Pinocho se embarca en fantásticas aventuras que ponen a prueba su valentía, lealtad y honestidad hasta triunfar en la deseosa búsqueda de su corazón: convertirse en un niño de verdad."
597,Pretty Woman (1990),Comedy|Romance,
599,"Wild Bunch, The (1969)",Adventure|Western,
600,Love and a .45 (1994),Action|Comedy|Crime,
602,"Great Day in Harlem, A (1994)",Documentary,
605,One Fine Day (1996),Drama|Romance,
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,
608,Fargo (1996),Comedy|Crime|Drama|Thriller,
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,"Tres años después de su viaje por bosques y montañas, las tres mascotas de ""Bienvenido a Casa"" vuelven vivir una nueva aventura: la familia, que vive en San Francisco, ha decidido irse de vacaciones a Canadá. El problema es que las mascotas se escapan del aeropuerto y pierden el vuelo. Chance, el bulldog vitalista, Sassy, la gata mimosa, y el cariñoso Shadow se encuentran perdidos en la gran ciudad y, para llegar a su hogar, tendrán que superar grandes peligros."
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,
612,"Pallbearer, The (1996)",Comedy,
613,Jane Eyre (1996),Drama|Romance,
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,
616,"Aristocats, The (1970)",Animation|Children,
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,
618,Two Much (1995),Comedy|Romance,
619,Ed (1996),Comedy,
626,"Thin Line Between Love and Hate, A (1996)",Comedy,
627,"Last Supper, The (1995)",Drama|Thriller,
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,
633,Denise Calls Up (1995),Comedy,
634,Theodore Rex (1995),Comedy,
635,"Family Thing, A (1996)",Comedy|Drama,
636,Frisk (1995),Drama,
637,Sgt. Bilko (1996),Comedy,
638,Jack and Sarah (1995),Romance,
639,Girl 6 (1996),Comedy|Drama,
640,Diabolique (1996),Drama|Thriller,
645,Nelly & Monsieur Arnaud (1995),Drama,
647,Courage Under Fire (1996),Action|Crime|Drama|War,
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,
650,Moll Flanders (1996),Drama,
653,Dragonheart (1996),Action|Adventure|Fantasy,
656,Eddie (1996),Comedy,
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,
662,Fear (1996),Thriller,
663,Kids in the Hall: Brain Candy (1996),Comedy,
665,Underground (1995),Comedy|Drama|War,
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,
668,Song of the Little Road (Pather Panchali) (1955),Drama,
670,"World of Apu, The (Apur Sansar) (1959)",Drama,
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,
679,"Run of the Country, The (1995)",Drama,
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,
685,It's My Party (1996),Drama,
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,
691,Mrs. Winterbourne (1996),Comedy|Romance,
692,Solo (1996),Action|Sci-Fi|Thriller,
694,"Substitute, The (1996)",Action|Crime|Drama,
695,True Crime (1996),Mystery|Thriller,
697,Feeling Minnesota (1996),Drama|Romance,
698,Delta of Venus (1995),Drama,
700,Angus (1995),Comedy,
703,Boys (1996),Drama,
704,"Quest, The (1996)",Action|Adventure,
706,Sunset Park (1996),Drama,
707,Mulholland Falls (1996),Crime|Drama|Thriller,
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,
710,Celtic Pride (1996),Comedy,
711,Flipper (1996),Adventure|Children,
714,Dead Man (1995),Drama|Mystery|Western,
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,
719,Multiplicity (1996),Comedy,
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,
725,"Great White Hype, The (1996)",Comedy,
726,Last Dance (1996),Drama,
728,Cold Comfort Farm (1995),Comedy,
731,Heaven's Prisoners (1996),Crime|Thriller,
733,"Rock, The (1996)",Action|Adventure|Thriller,
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,
736,Twister (1996),Action|Adventure|Romance|Thriller,
737,Barb Wire (1996),Action|Sci-Fi,
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,
742,Thinner (1996),Horror|Thriller,
743,Spy Hard (1996),Comedy,
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,
747,"Stupids, The (1996)",Comedy,
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,
757,Ashes of Time (Dung che sai duk) (1994),Drama,
759,Maya Lin: A Strong Clear Vision (1994),Documentary,
760,Stalingrad (1993),Drama|War,
761,"Phantom, The (1996)",Action|Adventure,
762,Striptease (1996),Comedy|Crime,
764,Heavy (1995),Drama|Romance,
765,Jack (1996),Comedy|Drama,
766,I Shot Andy Warhol (1996),Drama,
773,Touki Bouki (1973),Drama,
775,Spirits of the Dead (1968),Horror|Mystery,
778,Trainspotting (1996),Comedy|Crime|Drama,
779,'Til There Was You (1997),Drama|Romance,
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,
781,Stealing Beauty (1996),Drama,
782,"Fan, The (1996)",Drama|Thriller,"Bobby Rayburn lo ha sido todo en el béisbol. En el ocaso de su carrera consigue un gran contrato para volver a los San Francisco Giants, el equipo de su ciudad natal. Uno de sus seguidores, Gil Renard, consigue olvidar sus problemas personales (una ex-mujer que le odia, un hijo que le teme y un trabajo que está a punto de perder) gracias a su obsesión por el béisbol. Tanto es así que está dispuesto a hacer lo que sea para que Rayburn vuelva a ser el mejor."
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,
784,"Cable Guy, The (1996)",Comedy|Thriller,
785,Kingpin (1996),Comedy,
786,Eraser (1996),Action|Drama|Thriller,
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,
795,Somebody to Love (1994),Drama,
798,Daylight (1996),Action|Adventure|Drama|Thriller,
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,
800,Lone Star (1996),Drama|Mystery|Western,
801,Harriet the Spy (1996),Children|Comedy,
802,Phenomenon (1996),Drama|Romance,
803,Walking and Talking (1996),Comedy|Drama|Romance,
804,She's the One (1996),Comedy|Romance,
805,"Time to Kill, A (1996)",Drama|Thriller,
806,American Buffalo (1996),Crime|Drama,
808,Alaska (1996),Adventure|Children,
809,Fled (1996),Action|Adventure,
810,Kazaam (1996),Children|Comedy|Fantasy,
813,Larger Than Life (1996),Comedy,
818,"Very Brady Sequel, A (1996)",Comedy,
823,"Collector, The (La collectionneuse) (1967)",Drama,
824,Kaspar Hauser (1993),Drama|Mystery,
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,
830,"First Wives Club, The (1996)",Comedy,
832,Ransom (1996),Crime|Thriller,
833,High School High (1996),Comedy,
835,Foxfire (1996),Drama,
836,Chain Reaction (1996),Action|Adventure|Thriller,
837,Matilda (1996),Children|Comedy|Fantasy,
838,Emma (1996),Comedy|Drama|Romance,
839,"Crow: City of Angels, The (1996)",Action|Thriller,
840,House Arrest (1996),Children|Comedy,
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,
848,"Spitfire Grill, The (1996)",Drama,
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,
851,Basquiat (1996),Drama,
852,Tin Cup (1996),Comedy|Drama|Romance,
858,"Godfather, The (1972)",Crime|Drama,
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,
866,Bound (1996),Crime|Drama|Romance|Thriller,"Tres años después de su viaje por bosques y montañas, las tres mascotas de ""Bienvenido a Casa"" vuelven vivir una nueva aventura: la familia, que vive en San Francisco, ha decidido irse de vacaciones a Canadá. El problema es que las mascotas se escapan del aeropuerto y pierden el vuelo. Chance, el bulldog vitalista, Sassy, la gata mimosa, y el cariñoso Shadow se encuentran perdidos en la gran ciudad y, para llegar a su hogar, tendrán que superar grandes peligros."
867,Carpool (1996),Comedy|Crime,
869,Kansas City (1996),Crime|Drama|Musical|Thriller,
870,Gone Fishin' (1997),Comedy,
875,Nothing to Lose (1994),Action|Crime|Drama,
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,
879,"Relic, The (1997)",Horror|Thriller,
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,
881,First Kid (1996),Children|Comedy,
882,"Trigger Effect, The (1996)",Drama|Thriller,
885,Bogus (1996),Children|Drama|Fantasy,
886,Bulletproof (1996),Action|Comedy|Crime,
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,
889,1-900 (06) (1994),Drama|Romance,
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,"Cuando Michael Myers tenía seis años, apuñaló a su hermana hasta la muerte. Durante muchos años fue encerrado en el centro psiquiátrico Smiths Groves, pero logró escapar y, súbitamente, Halloween se convirtió en un sinónimo de locura. Uno a uno, cada miembro de su familia fue asesinado hasta que sólo quedó Jamie Lloyd, su sobrina de nueve años. En Haddonfield, la noche de Halloween no es una fiesta cualquiera porque siempre durante dicha celebración, Michael decide visitar su pueblo natal con un único objetivo; el asesinato premeditado. Ya han pasado seis años desde que Michael muriera, presumiblemente, consumido por las llamas. Haddonfield, por fin, puede celebrar Halloween... pero Michael Myers también está listo para la fiesta."
892,Twelfth Night (1996),Comedy|Drama|Romance,
893,Mother Night (1996),Drama,
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,
899,Singin' in the Rain (1952),Comedy|Musical|Romance,
900,"American in Paris, An (1951)",Musical|Romance,
901,Funny Face (1957),Comedy|Musical,
902,Breakfast at Tiffany's (1961),Drama|Romance,
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,
904,Rear Window (1954),Mystery|Thriller,
905,It Happened One Night (1934),Comedy|Romance,"Ellie Andrews, una joven y caprichosa heredera, consigue escapar del yate de su padre, que la había encerrado para evitar su boda con un hombre poco recomendable. En el autobús que coge, con destino a Nueva York, conoce a Peter Warne, un simpático y atractivo reportero, que busca una buena historia. El azar y las circunstancias unirán a Ellie y a Peter en un accidentado y divertido viaje."
906,Gaslight (1944),Drama|Thriller,
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,
909,"Apartment, The (1960)",Comedy|Drama|Romance,
910,Some Like It Hot (1959),Comedy|Crime,
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,
912,Casablanca (1942),Drama|Romance,
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,
915,Sabrina (1954),Comedy|Romance,
916,Roman Holiday (1953),Comedy|Drama|Romance,
917,"Little Princess, The (1939)",Children|Drama,
918,Meet Me in St. Louis (1944),Musical,
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,
920,Gone with the Wind (1939),Drama|Romance|War,
921,My Favorite Year (1982),Comedy,
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,
923,Citizen Kane (1941),Drama|Mystery,
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,"La historia de la humanidad, en diversos estadios del pasado y del futuro, es narrada en la película de ciencia-ficción de culto por excelencia de la historia del cine. Hace millones de años, en los albores del nacimiento del homo sapiens, unos simios descubren un monolito que les lleva a un estadio de inteligencia superior. Otro monolito vuelve a aparecer, millones de años después, enterrado en una luna, lo que provoca el interés de los científicos humanos. Por último, HAL 9000, una máquina de inteligencia artificial, es la encargada de todos los sistemas de una nave espacial tripulada durante una misión de la NASA."
926,All About Eve (1950),Drama,
927,"Women, The (1939)",Comedy,
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,
930,Notorious (1946),Film-Noir|Romance|Thriller,
931,Spellbound (1945),Mystery|Romance|Thriller,
932,"Affair to Remember, An (1957)",Drama|Romance,
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,
934,Father of the Bride (1950),Comedy,
935,"Band Wagon, The (1953)",Comedy|Musical,
936,Ninotchka (1939),Comedy|Romance,
937,Love in the Afternoon (1957),Comedy|Romance,
938,Gigi (1958),Musical,
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,
941,"Mark of Zorro, The (1940)",Adventure,
942,Laura (1944),Crime|Film-Noir|Mystery,
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,
